Width (nm), Thickness (nm), Capacitance (F)
92, 13, 0.000000000062
92, 14, 0.000000000062
92, 15, 0.000000000062
92, 16, 0.000000000062
92, 17, 0.000000000062
92, 18, 0.000000000062
92, 19, 0.000000000062
92, 20, 0.000000000062
92, 20, 0.000000000062
92, 21, 0.000000000063
92, 22, 0.000000000063
92, 23, 0.000000000063
92, 24, 0.000000000063
92, 25, 0.000000000063
92, 26, 0.000000000063
92, 27, 0.000000000063
92, 28, 0.000000000063
92, 29, 0.000000000063
92, 30, 0.000000000063
92, 30, 0.000000000063
92, 31, 0.000000000063
92, 32, 0.000000000063
92, 33, 0.000000000063
92, 34, 0.000000000063
92, 35, 0.000000000063
92, 36, 0.000000000063
92, 37, 0.000000000063
92, 38, 0.000000000063
92, 39, 0.000000000063
92, 40, 0.000000000063
92, 40, 0.000000000063
92, 41, 0.000000000063
92, 42, 0.000000000063
92, 43, 0.000000000063
92, 44, 0.000000000063
92, 45, 0.000000000063
92, 46, 0.000000000063
92, 47, 0.000000000063
92, 48, 0.000000000063
92, 49, 0.000000000063
92, 50, 0.000000000063
92, 50, 0.000000000063
92, 51, 0.000000000063
92, 52, 0.000000000063
92, 53, 0.000000000063
92, 54, 0.000000000063
92, 55, 0.000000000063
92, 56, 0.000000000063
92, 57, 0.000000000063
92, 58, 0.000000000063
92, 59, 0.000000000063
92, 60, 0.000000000063
92, 60, 0.000000000063
92, 61, 0.000000000063
92, 62, 0.000000000063
92, 63, 0.000000000063
92, 64, 0.000000000063
92, 65, 0.000000000063
92, 66, 0.000000000063
92, 67, 0.000000000063
92, 68, 0.000000000063
92, 69, 0.000000000063
92, 70, 0.000000000063
92, 70, 0.000000000063
92, 71, 0.000000000063
92, 72, 0.000000000063
92, 73, 0.000000000063
92, 74, 0.000000000063
92, 75, 0.000000000063
92, 76, 0.000000000063
92, 77, 0.000000000063
92, 78, 0.000000000063
92, 79, 0.000000000063
92, 80, 0.000000000063
92, 80, 0.000000000063
92, 81, 0.000000000063
92, 82, 0.000000000063
92, 83, 0.000000000063
92, 84, 0.000000000063
92, 85, 0.000000000064
92, 86, 0.000000000064
92, 87, 0.000000000064
92, 88, 0.000000000064
92, 89, 0.000000000064
92, 90, 0.000000000064
92, 90, 0.000000000064
92, 91, 0.000000000064
92, 92, 0.000000000064
92, 93, 0.000000000064
92, 94, 0.000000000064
92, 95, 0.000000000064
92, 96, 0.000000000064
92, 97, 0.000000000064
92, 98, 0.000000000064
92, 99, 0.000000000064
92, 100, 0.000000000064
93, 10, 0.000000000062
93, 10, 0.000000000063
93, 11, 0.000000000063
93, 12, 0.000000000063
93, 13, 0.000000000063
93, 14, 0.000000000063
93, 15, 0.000000000063
93, 16, 0.000000000063
93, 17, 0.000000000063
93, 18, 0.000000000063
93, 19, 0.000000000063
93, 20, 0.000000000063
93, 20, 0.000000000063
93, 21, 0.000000000063
93, 22, 0.000000000063
93, 23, 0.000000000063
93, 24, 0.000000000063
93, 25, 0.000000000063
93, 26, 0.000000000063
93, 27, 0.000000000063
93, 28, 0.000000000063
93, 29, 0.000000000063
93, 30, 0.000000000063
93, 30, 0.000000000063
93, 31, 0.000000000063
93, 32, 0.000000000063
93, 33, 0.000000000063
93, 34, 0.000000000063
93, 35, 0.000000000063
93, 36, 0.000000000063
93, 37, 0.000000000063
93, 38, 0.000000000063
93, 39, 0.000000000063
93, 40, 0.000000000063
93, 40, 0.000000000063
93, 41, 0.000000000064
93, 42, 0.000000000064
93, 43, 0.000000000064
93, 44, 0.000000000064
93, 45, 0.000000000064
93, 46, 0.000000000064
93, 47, 0.000000000064
93, 48, 0.000000000064
93, 49, 0.000000000064
93, 50, 0.000000000064
93, 50, 0.000000000064
93, 51, 0.000000000064
93, 52, 0.000000000064
93, 53, 0.000000000064
93, 54, 0.000000000064
93, 55, 0.000000000064
93, 56, 0.000000000064
93, 57, 0.000000000064
93, 58, 0.000000000064
93, 59, 0.000000000064
93, 60, 0.000000000064
93, 60, 0.000000000064
93, 61, 0.000000000064
93, 62, 0.000000000064
93, 63, 0.000000000064
93, 64, 0.000000000064
93, 65, 0.000000000064
93, 66, 0.000000000064
93, 67, 0.000000000064
93, 68, 0.000000000064
93, 69, 0.000000000064
93, 70, 0.000000000064
93, 70, 0.000000000064
93, 71, 0.000000000064
93, 72, 0.000000000064
93, 73, 0.000000000064
93, 74, 0.000000000064
93, 75, 0.000000000064
93, 76, 0.000000000064
93, 77, 0.000000000064
93, 78, 0.000000000064
93, 79, 0.000000000064
93, 80, 0.000000000064
93, 80, 0.000000000064
93, 81, 0.000000000064
93, 82, 0.000000000064
93, 83, 0.000000000064
93, 84, 0.000000000064
93, 85, 0.000000000064
93, 86, 0.000000000064
93, 87, 0.000000000064
93, 88, 0.000000000064
93, 89, 0.000000000064
93, 90, 0.000000000064
93, 90, 0.000000000064
93, 91, 0.000000000064
93, 92, 0.000000000064
93, 93, 0.000000000064
93, 94, 0.000000000064
93, 95, 0.000000000064
93, 96, 0.000000000064
93, 97, 0.000000000064
93, 98, 0.000000000064
93, 99, 0.000000000064
93, 100, 0.000000000064
94, 10, 0.000000000063
94, 10, 0.000000000063
94, 11, 0.000000000063
94, 12, 0.000000000063
94, 13, 0.000000000063
94, 14, 0.000000000063
94, 15, 0.000000000063
94, 16, 0.000000000063
94, 17, 0.000000000063
94, 18, 0.000000000063
94, 19, 0.000000000063
94, 20, 0.000000000063
94, 20, 0.000000000064
94, 21, 0.000000000064
94, 22, 0.000000000064
94, 23, 0.000000000064
94, 24, 0.000000000064
94, 25, 0.000000000064
94, 26, 0.000000000064
94, 27, 0.000000000064
94, 28, 0.000000000064
94, 29, 0.000000000064
94, 30, 0.000000000064
94, 30, 0.000000000064
94, 31, 0.000000000064
94, 32, 0.000000000064
94, 33, 0.000000000064
94, 34, 0.000000000064
94, 35, 0.000000000064
94, 36, 0.000000000064
94, 37, 0.000000000064
94, 38, 0.000000000064
94, 39, 0.000000000064
94, 40, 0.000000000064
94, 40, 0.000000000064
94, 41, 0.000000000064
94, 42, 0.000000000064
94, 43, 0.000000000064
94, 44, 0.000000000064
94, 45, 0.000000000064
94, 46, 0.000000000064
94, 47, 0.000000000064
94, 48, 0.000000000064
94, 49, 0.000000000064
94, 50, 0.000000000064
94, 50, 0.000000000064
94, 51, 0.000000000064
94, 52, 0.000000000064
94, 53, 0.000000000064
94, 54, 0.000000000064
94, 55, 0.000000000064
94, 56, 0.000000000064
94, 57, 0.000000000064
94, 58, 0.000000000064
94, 59, 0.000000000064
94, 60, 0.000000000064
94, 60, 0.000000000064
94, 61, 0.000000000064
94, 62, 0.000000000064
94, 63, 0.000000000064
94, 64, 0.000000000064
94, 65, 0.000000000064
94, 66, 0.000000000064
94, 67, 0.000000000064
94, 68, 0.000000000064
94, 69, 0.000000000064
94, 70, 0.000000000064
94, 70, 0.000000000064
94, 71, 0.000000000064
94, 72, 0.000000000064
94, 73, 0.000000000064
94, 74, 0.000000000064
94, 75, 0.000000000064
94, 76, 0.000000000064
94, 77, 0.000000000064
94, 78, 0.000000000064
94, 79, 0.000000000064
94, 80, 0.000000000064
94, 80, 0.000000000064
94, 81, 0.000000000064
94, 82, 0.000000000064
94, 83, 0.000000000064
94, 84, 0.000000000065
94, 85, 0.000000000065
94, 86, 0.000000000065
94, 87, 0.000000000065
94, 88, 0.000000000065
94, 89, 0.000000000065
94, 90, 0.000000000065
94, 90, 0.000000000065
94, 91, 0.000000000065
94, 92, 0.000000000065
94, 93, 0.000000000065
94, 94, 0.000000000065
94, 95, 0.000000000065
94, 96, 0.000000000065
94, 97, 0.000000000065
94, 98, 0.000000000065
94, 99, 0.000000000065
94, 100, 0.000000000065
95, 10, 0.000000000063
95, 10, 0.000000000064
95, 11, 0.000000000064
95, 12, 0.000000000064
95, 13, 0.000000000064
95, 14, 0.000000000064
95, 15, 0.000000000064
95, 16, 0.000000000064
95, 17, 0.000000000064
95, 18, 0.000000000064
95, 19, 0.000000000064
95, 20, 0.000000000064
95, 20, 0.000000000064
95, 21, 0.000000000064
95, 22, 0.000000000064
95, 23, 0.000000000064
95, 24, 0.000000000064
95, 25, 0.000000000064
95, 26, 0.000000000064
95, 27, 0.000000000064
95, 28, 0.000000000064
95, 29, 0.000000000064
95, 30, 0.000000000064
95, 30, 0.000000000064
95, 31, 0.000000000064
95, 32, 0.000000000064
95, 33, 0.000000000064
95, 34, 0.000000000064
95, 35, 0.000000000064
95, 36, 0.000000000064
95, 37, 0.000000000064
95, 38, 0.000000000064
95, 39, 0.000000000064
95, 40, 0.000000000064
95, 40, 0.000000000065
95, 41, 0.000000000065
95, 42, 0.000000000065
95, 43, 0.000000000065
95, 44, 0.000000000065
95, 45, 0.000000000065
95, 46, 0.000000000065
95, 47, 0.000000000065
95, 48, 0.000000000065
95, 49, 0.000000000065
95, 50, 0.000000000065
95, 50, 0.000000000065
95, 51, 0.000000000065
95, 52, 0.000000000065
95, 53, 0.000000000065
95, 54, 0.000000000065
95, 55, 0.000000000065
95, 56, 0.000000000065
95, 57, 0.000000000065
95, 58, 0.000000000065
95, 59, 0.000000000065
95, 60, 0.000000000065
95, 60, 0.000000000065
95, 61, 0.000000000065
95, 62, 0.000000000065
95, 63, 0.000000000065
95, 64, 0.000000000065
95, 65, 0.000000000065
95, 66, 0.000000000065
95, 67, 0.000000000065
95, 68, 0.000000000065
95, 69, 0.000000000065
95, 70, 0.000000000065
95, 70, 0.000000000065
95, 71, 0.000000000065
95, 72, 0.000000000065
95, 73, 0.000000000065
95, 74, 0.000000000065
95, 75, 0.000000000065
95, 76, 0.000000000065
95, 77, 0.000000000065
95, 78, 0.000000000065
95, 79, 0.000000000065
95, 80, 0.000000000065
95, 80, 0.000000000065
95, 81, 0.000000000065
95, 82, 0.000000000065
95, 83, 0.000000000065
95, 84, 0.000000000065
95, 85, 0.000000000065
95, 86, 0.000000000065
95, 87, 0.000000000065
95, 88, 0.000000000065
95, 89, 0.000000000065
95, 90, 0.000000000065
95, 90, 0.000000000065
95, 91, 0.000000000065
95, 92, 0.000000000065
95, 93, 0.000000000065
95, 94, 0.000000000065
95, 95, 0.000000000065
95, 96, 0.000000000065
95, 97, 0.000000000065
95, 98, 0.000000000065
95, 99, 0.000000000065
95, 100, 0.000000000065
96, 10, 0.000000000064
96, 10, 0.000000000064
96, 11, 0.000000000064
96, 12, 0.000000000064
96, 13, 0.000000000064
96, 14, 0.000000000064
96, 15, 0.000000000064
96, 16, 0.000000000064
96, 17, 0.000000000064
96, 18, 0.000000000064
96, 19, 0.000000000064
96, 20, 0.000000000064
96, 20, 0.000000000065
96, 21, 0.000000000065
96, 22, 0.000000000065
96, 23, 0.000000000065
96, 24, 0.000000000065
96, 25, 0.000000000065
96, 26, 0.000000000065
96, 27, 0.000000000065
96, 28, 0.000000000065
96, 29, 0.000000000065
96, 30, 0.000000000065
96, 30, 0.000000000065
96, 31, 0.000000000065
96, 32, 0.000000000065
96, 33, 0.000000000065
96, 34, 0.000000000065
96, 35, 0.000000000065
96, 36, 0.000000000065
96, 37, 0.000000000065
96, 38, 0.000000000065
96, 39, 0.000000000065
96, 40, 0.000000000065
96, 40, 0.000000000065
96, 41, 0.000000000065
96, 42, 0.000000000065
96, 43, 0.000000000065
96, 44, 0.000000000065
96, 45, 0.000000000065
96, 46, 0.000000000065
96, 47, 0.000000000065
96, 48, 0.000000000065
96, 49, 0.000000000065
96, 50, 0.000000000065
96, 50, 0.000000000065
96, 51, 0.000000000065
96, 52, 0.000000000065
96, 53, 0.000000000065
96, 54, 0.000000000065
96, 55, 0.000000000065
96, 56, 0.000000000065
96, 57, 0.000000000065
96, 58, 0.000000000065
96, 59, 0.000000000065
96, 60, 0.000000000065
96, 60, 0.000000000065
96, 61, 0.000000000065
96, 62, 0.000000000065
96, 63, 0.000000000065
96, 64, 0.000000000065
96, 65, 0.000000000065
96, 66, 0.000000000065
96, 67, 0.000000000065
96, 68, 0.000000000065
96, 69, 0.000000000065
96, 70, 0.000000000065
96, 70, 0.000000000065
96, 71, 0.000000000065
96, 72, 0.000000000065
96, 73, 0.000000000065
96, 74, 0.000000000065
96, 75, 0.000000000065
96, 76, 0.000000000065
96, 77, 0.000000000065
96, 78, 0.000000000065
96, 79, 0.000000000065
96, 80, 0.000000000065
96, 80, 0.000000000065
96, 81, 0.000000000065
96, 82, 0.000000000066
96, 83, 0.000000000066
96, 84, 0.000000000066
96, 85, 0.000000000066
96, 86, 0.000000000066
96, 87, 0.000000000066
96, 88, 0.000000000066
96, 89, 0.000000000066
96, 90, 0.000000000066
96, 90, 0.000000000066
96, 91, 0.000000000066
96, 92, 0.000000000066
96, 93, 0.000000000066
96, 94, 0.000000000066
96, 95, 0.000000000066
96, 96, 0.000000000066
96, 97, 0.000000000066
96, 98, 0.000000000066
96, 99, 0.000000000066
96, 100, 0.000000000066
97, 10, 0.000000000064
97, 10, 0.000000000065
97, 11, 0.000000000065
97, 12, 0.000000000065
97, 13, 0.000000000065
97, 14, 0.000000000065
97, 15, 0.000000000065
97, 16, 0.000000000065
97, 17, 0.000000000065
97, 18, 0.000000000065
97, 19, 0.000000000065
97, 20, 0.000000000065
97, 20, 0.000000000065
97, 21, 0.000000000065
97, 22, 0.000000000065
97, 23, 0.000000000065
97, 24, 0.000000000065
97, 25, 0.000000000065
97, 26, 0.000000000065
97, 27, 0.000000000065
97, 28, 0.000000000065
97, 29, 0.000000000065
97, 30, 0.000000000065
97, 30, 0.000000000065
97, 31, 0.000000000065
97, 32, 0.000000000065
97, 33, 0.000000000065
97, 34, 0.000000000065
97, 35, 0.000000000065
97, 36, 0.000000000065
97, 37, 0.000000000065
97, 38, 0.000000000065
97, 39, 0.000000000065
97, 40, 0.000000000066
97, 40, 0.000000000066
97, 41, 0.000000000066
97, 42, 0.000000000066
97, 43, 0.000000000066
97, 44, 0.000000000066
97, 45, 0.000000000066
97, 46, 0.000000000066
97, 47, 0.000000000066
97, 48, 0.000000000066
97, 49, 0.000000000066
97, 50, 0.000000000066
97, 50, 0.000000000066
97, 51, 0.000000000066
97, 52, 0.000000000066
97, 53, 0.000000000066
97, 54, 0.000000000066
97, 55, 0.000000000066
97, 56, 0.000000000066
97, 57, 0.000000000066
97, 58, 0.000000000066
97, 59, 0.000000000066
97, 60, 0.000000000066
97, 60, 0.000000000066
97, 61, 0.000000000066
97, 62, 0.000000000066
97, 63, 0.000000000066
97, 64, 0.000000000066
97, 65, 0.000000000066
97, 66, 0.000000000066
97, 67, 0.000000000066
97, 68, 0.000000000066
97, 69, 0.000000000066
97, 70, 0.000000000066
97, 70, 0.000000000066
97, 71, 0.000000000066
97, 72, 0.000000000066
97, 73, 0.000000000066
97, 74, 0.000000000066
97, 75, 0.000000000066
97, 76, 0.000000000066
97, 77, 0.000000000066
97, 78, 0.000000000066
97, 79, 0.000000000066
97, 80, 0.000000000066
97, 80, 0.000000000066
97, 81, 0.000000000066
97, 82, 0.000000000066
97, 83, 0.000000000066
97, 84, 0.000000000066
97, 85, 0.000000000066
97, 86, 0.000000000066
97, 87, 0.000000000066
97, 88, 0.000000000066
97, 89, 0.000000000066
97, 90, 0.000000000066
97, 90, 0.000000000066
97, 91, 0.000000000066
97, 92, 0.000000000066
97, 93, 0.000000000066
97, 94, 0.000000000066
97, 95, 0.000000000066
97, 96, 0.000000000066
97, 97, 0.000000000066
97, 98, 0.000000000066
97, 99, 0.000000000066
97, 100, 0.000000000066
98, 10, 0.000000000065
98, 10, 0.000000000065
98, 11, 0.000000000065
98, 12, 0.000000000065
98, 13, 0.000000000065
98, 14, 0.000000000065
98, 15, 0.000000000065
98, 16, 0.000000000065
98, 17, 0.000000000065
98, 18, 0.000000000065
98, 19, 0.000000000065
98, 20, 0.000000000065
98, 20, 0.000000000066
98, 21, 0.000000000066
98, 22, 0.000000000066
98, 23, 0.000000000066
98, 24, 0.000000000066
98, 25, 0.000000000066
98, 26, 0.000000000066
98, 27, 0.000000000066
98, 28, 0.000000000066
98, 29, 0.000000000066
98, 30, 0.000000000066
98, 30, 0.000000000066
98, 31, 0.000000000066
98, 32, 0.000000000066
98, 33, 0.000000000066
98, 34, 0.000000000066
98, 35, 0.000000000066
98, 36, 0.000000000066
98, 37, 0.000000000066
98, 38, 0.000000000066
98, 39, 0.000000000066
98, 40, 0.000000000066
98, 40, 0.000000000066
98, 41, 0.000000000066
98, 42, 0.000000000066
98, 43, 0.000000000066
98, 44, 0.000000000066
98, 45, 0.000000000066
98, 46, 0.000000000066
98, 47, 0.000000000066
98, 48, 0.000000000066
98, 49, 0.000000000066
98, 50, 0.000000000066
98, 50, 0.000000000066
98, 51, 0.000000000066
98, 52, 0.000000000066
98, 53, 0.000000000066
98, 54, 0.000000000066
98, 55, 0.000000000066
98, 56, 0.000000000066
98, 57, 0.000000000066
98, 58, 0.000000000066
98, 59, 0.000000000066
98, 60, 0.000000000066
98, 60, 0.000000000066
98, 61, 0.000000000066
98, 62, 0.000000000066
98, 63, 0.000000000066
98, 64, 0.000000000066
98, 65, 0.000000000066
98, 66, 0.000000000066
98, 67, 0.000000000066
98, 68, 0.000000000066
98, 69, 0.000000000066
98, 70, 0.000000000066
98, 70, 0.000000000066
98, 71, 0.000000000066
98, 72, 0.000000000066
98, 73, 0.000000000066
98, 74, 0.000000000066
98, 75, 0.000000000066
98, 76, 0.000000000066
98, 77, 0.000000000066
98, 78, 0.000000000066
98, 79, 0.000000000066
98, 80, 0.000000000066
98, 80, 0.000000000067
98, 81, 0.000000000067
98, 82, 0.000000000067
98, 83, 0.000000000067
98, 84, 0.000000000067
98, 85, 0.000000000067
98, 86, 0.000000000067
98, 87, 0.000000000067
98, 88, 0.000000000067
98, 89, 0.000000000067
98, 90, 0.000000000067
98, 90, 0.000000000067
98, 91, 0.000000000067
98, 92, 0.000000000067
98, 93, 0.000000000067
98, 94, 0.000000000067
98, 95, 0.000000000067
98, 96, 0.000000000067
98, 97, 0.000000000067
98, 98, 0.000000000067
98, 99, 0.000000000067
98, 100, 0.000000000067
99, 10, 0.000000000065
99, 10, 0.000000000066
99, 11, 0.000000000066
99, 12, 0.000000000066
99, 13, 0.000000000066
99, 14, 0.000000000066
99, 15, 0.000000000066
99, 16, 0.000000000066
99, 17, 0.000000000066
99, 18, 0.000000000066
99, 19, 0.000000000066
99, 20, 0.000000000066
99, 20, 0.000000000066
99, 21, 0.000000000066
99, 22, 0.000000000066
99, 23, 0.000000000066
99, 24, 0.000000000066
99, 25, 0.000000000066
99, 26, 0.000000000066
99, 27, 0.000000000066
99, 28, 0.000000000066
99, 29, 0.000000000066
99, 30, 0.000000000066
99, 30, 0.000000000066
99, 31, 0.000000000066
99, 32, 0.000000000066
99, 33, 0.000000000066
99, 34, 0.000000000066
99, 35, 0.000000000066
99, 36, 0.000000000066
99, 37, 0.000000000066
99, 38, 0.000000000066
99, 39, 0.000000000067
99, 40, 0.000000000067
99, 40, 0.000000000067
99, 41, 0.000000000067
99, 42, 0.000000000067
99, 43, 0.000000000067
99, 44, 0.000000000067
99, 45, 0.000000000067
99, 46, 0.000000000067
99, 47, 0.000000000067
99, 48, 0.000000000067
99, 49, 0.000000000067
99, 50, 0.000000000067
99, 50, 0.000000000067
99, 51, 0.000000000067
99, 52, 0.000000000067
99, 53, 0.000000000067
99, 54, 0.000000000067
99, 55, 0.000000000067
99, 56, 0.000000000067
99, 57, 0.000000000067
99, 58, 0.000000000067
99, 59, 0.000000000067
99, 60, 0.000000000067
99, 60, 0.000000000067
99, 61, 0.000000000067
99, 62, 0.000000000067
99, 63, 0.000000000067
99, 64, 0.000000000067
99, 65, 0.000000000067
99, 66, 0.000000000067
99, 67, 0.000000000067
99, 68, 0.000000000067
99, 69, 0.000000000067
99, 70, 0.000000000067
99, 70, 0.000000000067
99, 71, 0.000000000067
99, 72, 0.000000000067
99, 73, 0.000000000067
99, 74, 0.000000000067
99, 75, 0.000000000067
99, 76, 0.000000000067
99, 77, 0.000000000067
99, 78, 0.000000000067
99, 79, 0.000000000067
99, 80, 0.000000000067
99, 80, 0.000000000067
99, 81, 0.000000000067
99, 82, 0.000000000067
99, 83, 0.000000000067
99, 84, 0.000000000067
99, 85, 0.000000000067
99, 86, 0.000000000067
99, 87, 0.000000000067
99, 88, 0.000000000067
99, 89, 0.000000000067
99, 90, 0.000000000067
99, 90, 0.000000000067
99, 91, 0.000000000067
99, 92, 0.000000000067
99, 93, 0.000000000067
99, 94, 0.000000000067
99, 95, 0.000000000067
99, 96, 0.000000000067
99, 97, 0.000000000067
99, 98, 0.000000000067
99, 99, 0.000000000067
99, 100, 0.000000000067
100, 10, 0.000000000066
100, 10, 0.000000000066
100, 11, 0.000000000066
100, 12, 0.000000000066
100, 13, 0.000000000066
100, 14, 0.000000000066
100, 15, 0.000000000066
100, 16, 0.000000000066
100, 17, 0.000000000066
100, 18, 0.000000000066
100, 19, 0.000000000066
100, 20, 0.000000000067
100, 20, 0.000000000067
100, 21, 0.000000000067
100, 22, 0.000000000067
100, 23, 0.000000000067
100, 24, 0.000000000067
100, 25, 0.000000000067
100, 26, 0.000000000067
100, 27, 0.000000000067
100, 28, 0.000000000067
100, 29, 0.000000000067
100, 30, 0.000000000067
100, 30, 0.000000000067
100, 31, 0.000000000067
100, 32, 0.000000000067
100, 33, 0.000000000067
100, 34, 0.000000000067
100, 35, 0.000000000067
100, 36, 0.000000000067
100, 37, 0.000000000067
100, 38, 0.000000000067
100, 39, 0.000000000067
100, 40, 0.000000000067
100, 40, 0.000000000067
100, 41, 0.000000000067
100, 42, 0.000000000067
100, 43, 0.000000000067
100, 44, 0.000000000067
100, 45, 0.000000000067
100, 46, 0.000000000067
100, 47, 0.000000000067
100, 48, 0.000000000067
100, 49, 0.000000000067
100, 50, 0.000000000067
100, 50, 0.000000000067
100, 51, 0.000000000067
100, 52, 0.000000000067
100, 53, 0.000000000067
100, 54, 0.000000000067
100, 55, 0.000000000067
100, 56, 0.000000000067
100, 57, 0.000000000067
100, 58, 0.000000000067
100, 59, 0.000000000067
100, 60, 0.000000000067
100, 60, 0.000000000067
100, 61, 0.000000000067
100, 62, 0.000000000067
100, 63, 0.000000000067
100, 64, 0.000000000067
100, 65, 0.000000000067
100, 66, 0.000000000067
100, 67, 0.000000000067
100, 68, 0.000000000067
100, 69, 0.000000000067
100, 70, 0.000000000067
100, 70, 0.000000000067
100, 71, 0.000000000067
100, 72, 0.000000000067
100, 73, 0.000000000067
100, 74, 0.000000000067
100, 75, 0.000000000067
100, 76, 0.000000000067
100, 77, 0.000000000067
100, 78, 0.000000000067
100, 79, 0.000000000067
100, 80, 0.000000000068
100, 80, 0.000000000068
100, 81, 0.000000000068
100, 82, 0.000000000068
100, 83, 0.000000000068
100, 84, 0.000000000068
100, 85, 0.000000000068
100, 86, 0.000000000068
100, 87, 0.000000000068
100, 88, 0.000000000068
100, 89, 0.000000000068
100, 90, 0.000000000068
100, 90, 0.000000000068
100, 91, 0.000000000068
100, 92, 0.000000000068
100, 93, 0.000000000068
100, 94, 0.000000000068
100, 95, 0.000000000068
100, 96, 0.000000000068
100, 97, 0.000000000068
100, 98, 0.000000000068
100, 99, 0.000000000068
100, 100, 0.000000000068
100, 10, 0.000000000066
100, 10, 0.000000000067
100, 11, 0.000000000067
100, 12, 0.000000000067
100, 13, 0.000000000067
100, 14, 0.000000000067
100, 15, 0.000000000067
100, 16, 0.000000000067
100, 17, 0.000000000067
100, 18, 0.000000000067
100, 19, 0.000000000067
100, 20, 0.000000000067
100, 20, 0.000000000067
100, 21, 0.000000000067
100, 22, 0.000000000067
100, 23, 0.000000000067
100, 24, 0.000000000067
100, 25, 0.000000000067
100, 26, 0.000000000067
100, 27, 0.000000000067
100, 28, 0.000000000067
100, 29, 0.000000000067
100, 30, 0.000000000067
100, 30, 0.000000000067
100, 31, 0.000000000067
100, 32, 0.000000000067
100, 33, 0.000000000067
100, 34, 0.000000000067
100, 35, 0.000000000067
100, 36, 0.000000000067
100, 37, 0.000000000067
100, 38, 0.000000000067
100, 39, 0.000000000068
100, 40, 0.000000000068
100, 40, 0.000000000068
100, 41, 0.000000000068
100, 42, 0.000000000068
100, 43, 0.000000000068
100, 44, 0.000000000068
100, 45, 0.000000000068
100, 46, 0.000000000068
100, 47, 0.000000000068
100, 48, 0.000000000068
100, 49, 0.000000000068
100, 50, 0.000000000068
100, 50, 0.000000000068
100, 51, 0.000000000068
100, 52, 0.000000000068
100, 53, 0.000000000068
100, 54, 0.000000000068
100, 55, 0.000000000068
100, 56, 0.000000000068
100, 57, 0.000000000068
100, 58, 0.000000000068
100, 59, 0.000000000068
100, 60, 0.000000000068
100, 60, 0.000000000068
100, 61, 0.000000000068
100, 62, 0.000000000068
100, 63, 0.000000000068
100, 64, 0.000000000068
100, 65, 0.000000000068
100, 66, 0.000000000068
100, 67, 0.000000000068
100, 68, 0.000000000068
100, 69, 0.000000000068
100, 70, 0.000000000068
100, 70, 0.000000000068
100, 71, 0.000000000068
100, 72, 0.000000000068
100, 73, 0.000000000068
100, 74, 0.000000000068
100, 75, 0.000000000068
100, 76, 0.000000000068
100, 77, 0.000000000068
100, 78, 0.000000000068
100, 79, 0.000000000068
100, 80, 0.000000000068
100, 80, 0.000000000068
100, 81, 0.000000000068
100, 82, 0.000000000068
100, 83, 0.000000000068
100, 84, 0.000000000068
100, 85, 0.000000000068
100, 86, 0.000000000068
100, 87, 0.000000000068
100, 88, 0.000000000068
100, 89, 0.000000000068
100, 90, 0.000000000068
100, 90, 0.000000000068
100, 91, 0.000000000068
100, 92, 0.000000000068
100, 93, 0.000000000068
100, 94, 0.000000000068
100, 95, 0.000000000068
100, 96, 0.000000000068
100, 97, 0.000000000068
100, 98, 0.000000000068
100, 99, 0.000000000068
100, 100, 0.000000000068
101, 10, 0.000000000067
101, 10, 0.000000000067
101, 11, 0.000000000067
101, 12, 0.000000000067
101, 13, 0.000000000067
101, 14, 0.000000000067
101, 15, 0.000000000067
101, 16, 0.000000000067
101, 17, 0.000000000067
101, 18, 0.000000000067
101, 19, 0.000000000067
101, 20, 0.000000000068
101, 20, 0.000000000068
101, 21, 0.000000000068
101, 22, 0.000000000068
101, 23, 0.000000000068
101, 24, 0.000000000068
101, 25, 0.000000000068
101, 26, 0.000000000068
101, 27, 0.000000000068
101, 28, 0.000000000068
101, 29, 0.000000000068
101, 30, 0.000000000068
101, 30, 0.000000000068
101, 31, 0.000000000068
101, 32, 0.000000000068
101, 33, 0.000000000068
101, 34, 0.000000000068
101, 35, 0.000000000068
101, 36, 0.000000000068
101, 37, 0.000000000068
101, 38, 0.000000000068
101, 39, 0.000000000068
101, 40, 0.000000000068
101, 40, 0.000000000068
101, 41, 0.000000000068
101, 42, 0.000000000068
101, 43, 0.000000000068
101, 44, 0.000000000068
101, 45, 0.000000000068
101, 46, 0.000000000068
101, 47, 0.000000000068
101, 48, 0.000000000068
101, 49, 0.000000000068
101, 50, 0.000000000068
101, 50, 0.000000000068
101, 51, 0.000000000068
101, 52, 0.000000000068
101, 53, 0.000000000068
101, 54, 0.000000000068
101, 55, 0.000000000068
101, 56, 0.000000000068
101, 57, 0.000000000068
101, 58, 0.000000000068
101, 59, 0.000000000068
101, 60, 0.000000000068
101, 60, 0.000000000068
101, 61, 0.000000000068
101, 62, 0.000000000068
101, 63, 0.000000000068
101, 64, 0.000000000068
101, 65, 0.000000000068
101, 66, 0.000000000068
101, 67, 0.000000000068
101, 68, 0.000000000068
101, 69, 0.000000000068
101, 70, 0.000000000068
101, 70, 0.000000000068
101, 71, 0.000000000068
101, 72, 0.000000000068
101, 73, 0.000000000068
101, 74, 0.000000000068
101, 75, 0.000000000068
101, 76, 0.000000000068
101, 77, 0.000000000068
101, 78, 0.000000000069
101, 79, 0.000000000069
101, 80, 0.000000000069
101, 80, 0.000000000069
